Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of substrate adhesion-dependent cell spreading (GO:1900024)	4/51	0.19241042998370778	0.47554850440858937	0	0	1.8246655338295479	3.0072760295929233	NRP1;SPRY4;NEDD9;P4HB
B cell receptor signaling pathway (GO:0050853)	3/34	0.19272735882601644	0.47554850440858937	0	0	2.074229793403407	3.4151752512700764	TEC;SYK;BCL2
cell-substrate junction assembly (GO:0007044)	3/34	0.19272735882601644	0.47554850440858937	0	0	2.074229793403407	3.4151752512700764	CTTN;SRC;SORBS1
epithelial tube morphogenesis (GO:0060562)	3/34	0.19272735882601644	0.47554850440858937	0	0	2.074229793403407	3.4151752512700764	BMP4;COL4A1;MET
female gamete generation (GO:0007292)	3/34	0.19272735882601644	0.47554850440858937	0	0	2.074229793403407	3.4151752512700764	BCL2L10;DIAPH2;PTN
negative regulation of blood vessel endothelial cell migration (GO:0043537)	3/34	0.19272735882601644	0.47554850440858937	0	0	2.074229793403407	3.4151752512700764	ANGPT2;RGCC;FGF2
positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	3/34	0.19272735882601644	0.47554850440858937	0	0	2.074229793403407	3.4151752512700764	TFDP1;TFDP2;BCL2
positive regulation of telomerase activity (GO:0051973)	3/34	0.19272735882601644	0.47554850440858937	0	0	2.074229793403407	3.4151752512700764	CCT2;NVL;MYC
regulation of transmembrane transport (GO:0034762)	3/34	0.19272735882601644	0.47554850440858937	0	0	2.074229793403407	3.4151752512700764	SLC2A1;BCL2;KCNJ2
striated muscle tissue development (GO:0014706)	3/34	0.19272735882601644	0.47554850440858937	0	0	2.074229793403407	3.4151752512700764	POPDC2;SIX4;MSC
ventricular cardiac muscle tissue morphogenesis (GO:0055010)	3/34	0.19272735882601644	0.47554850440858937	0	0	2.074229793403407	3.4151752512700764	LRP2;NKX2-5;ISL1
DNA-templated transcription, elongation (GO:0006354)	5/69	0.19451750975270085	0.47554850440858937	0	0	1.6753765484234233	2.7429819325705904	SETD2;NCBP1;POLR2B;MLLT1;CDK12
negative regulation of cellular catabolic process (GO:0031330)	5/69	0.19451750975270085	0.47554850440858937	0	0	1.6753765484234233	2.7429819325705904	MTMR8;BCL2;FOXK2;MET;EIF4G1
synapse assembly (GO:0007416)	5/69	0.19451750975270085	0.47554850440858937	0	0	1.6753765484234233	2.7429819325705904	FARP1;FZD5;SLITRK1;WNT3A;PLXNB2
chromosome organization (GO:0051276)	7/106	0.19537004454928888	0.47554850440858937	0	0	1.5169300225733635	2.4769341357234276	COPS3;PARP1;MYC;SETD7;HMGA2;MTHFR;LRWD1
regulation of cell cycle process (GO:0010564)	7/106	0.19537004454928888	0.47554850440858937	0	0	1.5169300225733635	2.4769341357234276	SFRP1;SETD2;PLK2;SIX3;HMGA2;TXLNG;SOX9
regulation of protein secretion (GO:0050708)	8/125	0.19592106585205848	0.47554850440858937	0	0	1.4671881790525858	2.3915804461336245	PER2;TMED10;KCNS3;ITPR1;SLC2A1;ADAM8;CACNA1C;EZR
plasma membrane bounded cell projection morphogenesis (GO:0120039)	4/52	0.20165542695587507	0.47554850440858937	0	0	1.7865579302587176	2.8606273487166947	TRIO;CTTN;SLC9A6;TNIK
positive regulation of developmental growth (GO:0048639)	4/52	0.20165542695587507	0.47554850440858937	0	0	1.7865579302587176	2.8606273487166947	SEMA4D;RUFY3;PLCB1;NTN1
positive regulation of protein localization to cell periphery (GO:1904377)	4/52	0.20165542695587507	0.47554850440858937	0	0	1.7865579302587176	2.8606273487166947	DLG1;PTPN9;SORBS1;EPHA2
positive regulation of protein localization to plasma membrane (GO:1903078)	4/52	0.20165542695587507	0.47554850440858937	0	0	1.7865579302587176	2.8606273487166947	DLG1;PTPN9;SORBS1;EPHA2
signal transduction in response to DNA damage (GO:0042770)	4/52	0.20165542695587507	0.47554850440858937	0	0	1.7865579302587176	2.8606273487166947	USP10;ATM;CLSPN;ATR
phosphatidylinositol biosynthetic process (GO:0006661)	8/126	0.20167424362839512	0.47554850440858937	0	0	1.454677774585847	2.3290868230772137	SMG1;CISH;PIK3CA;ITPKA;MTMR8;FGF2;PIK3R5;PLEKHA8
alditol phosphate metabolic process (GO:0052646)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	GPAM
bile acid secretion (GO:0032782)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SLC9A3R1
BMP signaling pathway involved in heart development (GO:0061312)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	BMP4
cardiac cell fate commitment (GO:0060911)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ISL1
catechol-containing compound biosynthetic process (GO:0009713)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	PNMT
cell migration involved in gastrulation (GO:0042074)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	CRB2
cellular response to nutrient (GO:0031670)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	XBP1
cellular response to salt stress (GO:0071472)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ZFP36L1
cellular response to testosterone stimulus (GO:0071394)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	MSN
cellular response to vitamin (GO:0071295)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SFRP1
cellular response to vitamin D (GO:0071305)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SFRP1
chromatin maintenance (GO:0070827)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	MTHFR
ciliary neurotrophic factor-mediated signaling pathway (GO:0070120)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	CNTFR
deoxyribonucleotide metabolic process (GO:0009262)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SAMHD1
determination of pancreatic left/right asymmetry (GO:0035469)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ZIC3
disaccharide biosynthetic process (GO:0046351)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SLC2A1
DNA catabolic process, exonucleolytic (GO:0000738)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	REXO4
DNA ligation involved in DNA repair (GO:0051103)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	LIG3
DNA protection (GO:0042262)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	CBS
DNA replication, synthesis of RNA primer (GO:0006269)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	POLA1
dorsal/ventral axis specification (GO:0009950)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SFRP1
drug transport (GO:0015893)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ABCB11
enamel mineralization (GO:0070166)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	TBX1
establishment of monopolar cell polarity (GO:0061162)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	FSCN1
female genitalia development (GO:0030540)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	LRP2
forebrain regionalization (GO:0021871)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SIX3
fructose 2,6-bisphosphate metabolic process (GO:0006003)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	PFKFB3
gamma-aminobutyric acid metabolic process (GO:0009448)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	GAD1
glucose import across plasma membrane (GO:0098708)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SLC2A1
glucosylceramide metabolic process (GO:0006678)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	FA2H
glutamate catabolic process (GO:0006538)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	GAD1
glutathione transport (GO:0034635)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SLC9A3R1
histone H4-K20 methylation (GO:0034770)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	BEND3
histone H4-K20 trimethylation (GO:0034773)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	BEND3
homoserine metabolic process (GO:0009092)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	CBS
left/right axis specification (GO:0070986)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SETDB2
lung morphogenesis (GO:0060425)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	BMP4
mammary gland duct morphogenesis (GO:0060603)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	EPHA2
mature ribosome assembly (GO:0042256)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	EIF6
membrane depolarization during AV node cell action potential (GO:0086045)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	CACNA1C
metanephric distal tubule development (GO:0072235)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	PAX2
metanephric epithelium development (GO:0072207)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	PAX2
metanephric mesenchymal cell differentiation (GO:0072162)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	PAX2
middle ear morphogenesis (GO:0042474)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	TBX1
mRNA 3'-end processing by stem-loop binding and cleavage (GO:0006398)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SLBP
negative regulation of autophagosome maturation (GO:1901097)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	CLEC16A
negative regulation of B cell differentiation (GO:0045578)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SFRP1
negative regulation of cGMP-mediated signaling (GO:0010754)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	PDE10A
negative regulation of cholesterol biosynthetic process (GO:0045541)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ERLIN2
negative regulation of cholesterol metabolic process (GO:0090206)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ERLIN2
negative regulation of gonadotropin secretion (GO:0032277)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	GJA1
negative regulation of interleukin-13 production (GO:0032696)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	TNFRSF21
negative regulation of interleukin-5 production (GO:0032714)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	TNFRSF21
negative regulation of myelination (GO:0031642)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	TNFRSF21
negative regulation of organ growth (GO:0046621)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SLC6A4
negative regulation of sterol biosynthetic process (GO:0106119)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ERLIN2
negative regulation of T cell migration (GO:2000405)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	APOD
nucleoside transport (GO:0015858)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SLC29A1
p38MAPK cascade (GO:0038066)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ZFP36L1
peripheral nervous system neuron differentiation (GO:0048934)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ETV1
PML body organization (GO:0030578)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ETS1
positive regulation of 3'-UTR-mediated mRNA stabilization (GO:1905870)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	LARP4B
positive regulation of AMPA receptor activity (GO:2000969)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ARC
positive regulation of anoikis (GO:2000210)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	MYBBP1A
positive regulation of axon extension involved in axon guidance (GO:0048842)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	NRP1
positive regulation of bicellular tight junction assembly (GO:1903348)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	EPHA2
positive regulation of cardiac muscle contraction (GO:0060452)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	RGS2
positive regulation of cardioblast differentiation (GO:0051891)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	NKX2-5
positive regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000563)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	TGFBR2
positive regulation of cell fate commitment (GO:0010455)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	FGF2
positive regulation of cell proliferation involved in heart morphogenesis (GO:2000138)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	BMP4
positive regulation of DNA demethylation (GO:1901537)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	USP7
positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000373)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	UHRF1
positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway (GO:0038033)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	KDR
positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905007)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	TGFBR2
positive regulation of histone H3-K9 acetylation (GO:2000617)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	BRCA1
positive regulation of mast cell activation involved in immune response (GO:0033008)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SYK
positive regulation of mitochondrial depolarization (GO:0051901)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	KDR
positive regulation of neutrophil extravasation (GO:2000391)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ADAM8
positive regulation of non-motile cilium assembly (GO:1902857)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	CEP135
positive regulation of smooth muscle cell differentiation (GO:0051152)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	MYOCD
positive regulation of store-operated calcium channel activity (GO:1901341)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	STIMATE
positive regulation of transcription from RNA polymerase II promoter involved in heart development (GO:1901228)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	MYOCD
positive regulation of translation in response to stress (GO:0032056)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	EIF4G1
positive regulation of vascular associated smooth muscle cell apoptotic process (GO:1905461)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	MFN2
prostaglandin transport (GO:0015732)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ABCC4
protein K29-linked deubiquitination (GO:0035523)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	OTUD6A
protein localization to axon (GO:0099612)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	CNTN2
pyrimidine nucleobase biosynthetic process (GO:0019856)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	UMPS
pyrimidine nucleoside transport (GO:0015864)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SLC29A1
R-loop disassembly (GO:0062176)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	DDX21
receptor transactivation (GO:0035624)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	NCOA3
reelin-mediated signaling pathway (GO:0038026)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	LRP8
regulation of antifungal innate immune response (GO:1905034)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	USP15
regulation of cardioblast differentiation (GO:0051890)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	NKX2-5
regulation of caveolin-mediated endocytosis (GO:2001286)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SRC
regulation of cell proliferation involved in heart morphogenesis (GO:2000136)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	BMP4
regulation of circadian sleep/wake cycle (GO:0042749)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	PER3
regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:2001270)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	PAK2
regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000371)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	UHRF1
regulation of endothelial tube morphogenesis (GO:1901509)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	FGF1
regulation of glomerular mesangial cell proliferation (GO:0072124)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	BMP4
regulation of granulocyte colony-stimulating factor production (GO:0071655)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ISL1
regulation of guanyl-nucleotide exchange factor activity (GO:1905097)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	MET
regulation of heart growth (GO:0060420)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	DUSP6
regulation of hippocampal neuron apoptotic process (GO:0110089)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	CX3CL1
regulation of hormone metabolic process (GO:0032350)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	STC2
regulation of miRNA catabolic process (GO:2000625)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	LIN28B
regulation of natural killer cell differentiation (GO:0032823)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	PRDM1
regulation of neutrophil activation (GO:1902563)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SYK
regulation of neutrophil degranulation (GO:0043313)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SYK
regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000586)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	PTPN12
regulation of protein import (GO:1904589)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	BMP4
regulation of retinal ganglion cell axon guidance (GO:0090259)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	NRP1
regulation of sodium:proton antiporter activity (GO:0032415)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SLC9A3R1
regulation of vascular associated smooth muscle contraction (GO:0003056)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ATP2B1
renal tubule development (GO:0061326)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	COL4A1
response to cocaine (GO:0042220)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	CRHBP
response to fructose (GO:0009750)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	XBP1
response to salt stress (GO:0009651)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ZFP36L1
RNA localization to Cajal body (GO:0090670)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	CCT2
RNA phosphodiester bond hydrolysis, exonucleolytic (GO:0090503)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	TOE1
scaRNA localization to Cajal body (GO:0090666)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	CCT2
serotonin transport (GO:0006837)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SLC6A4
serotonin uptake (GO:0051610)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SLC6A4
sinoatrial node cell differentiation (GO:0060921)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ISL1
SRP-dependent cotranslational protein targeting to membrane, translocation (GO:0006616)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SEC61A1
Toll signaling pathway (GO:0008063)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	PELI3
tonic smooth muscle contraction (GO:0014820)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	MYLK
transcription initiation from RNA polymerase III promoter (GO:0006384)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	BRF1
transsulfuration (GO:0019346)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	CBS
urate transport (GO:0015747)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	ABCC4
uridine transport (GO:0015862)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	SLC29A1
vascular endothelial growth factor receptor-2 signaling pathway (GO:0036324)	1/5	0.20420242420578252	0.47554850440858937	0	0	5.353979820627803	8.505565249734172	KDR
base-excision repair, gap-filling (GO:0006287)	3/35	0.2043101707837384	0.47554850440858937	0	0	2.009304775280899	3.191009052103506	RFC3;PARP1;LIG3
cellular response to virus (GO:0098586)	3/35	0.2043101707837384	0.47554850440858937	0	0	2.009304775280899	3.191009052103506	TOMM70;MAPK11;RRP1B
nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)	3/35	0.2043101707837384	0.47554850440858937	0	0	2.009304775280899	3.191009052103506	DDX6;CNOT7;DIS3
positive regulation of immunoglobulin production (GO:0002639)	3/35	0.2043101707837384	0.47554850440858937	0	0	2.009304775280899	3.191009052103506	XBP1;RIF1;TFRC
regulation of blood circulation (GO:1903522)	3/35	0.2043101707837384	0.47554850440858937	0	0	2.009304775280899	3.191009052103506	PER2;DES;CELF2
regulation of trans-synaptic signaling (GO:0099177)	3/35	0.2043101707837384	0.47554850440858937	0	0	2.009304775280899	3.191009052103506	ARC;GRID1;LRP8
transforming growth factor beta receptor signaling pathway (GO:0007179)	6/89	0.20671303292989016	0.47554850440858937	0	0	1.5504271878947582	2.4441302600743167	CDH5;USP15;ITGB5;SRC;GDF5;TGFBR2
aspartate family amino acid metabolic process (GO:0009066)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	ASPG;MTHFR
atrioventricular valve morphogenesis (GO:0003181)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	HEY2;TGFBR2
carbohydrate derivative catabolic process (GO:1901136)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	STT3B;SAMHD1
cytoplasmic translational initiation (GO:0002183)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	EIF2S2;EIF4G1
diol metabolic process (GO:0034311)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	SPR;PLPP3
histone deubiquitination (GO:0016578)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	USP15;USP7
mitochondrion localization (GO:0051646)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	MFN2;TRAK1
N-glycan processing (GO:0006491)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	GNPTAB;MGAT4B
negative regulation of immune system process (GO:0002683)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	SPINK5;SOX9
nucleotide-sugar biosynthetic process (GO:0009226)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	GNPDA1;GFPT2
peptidyl-lysine dimethylation (GO:0018027)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	SETD2;SETD7
pore complex assembly (GO:0046931)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	NDC1;NUP153
protein import into mitochondrial matrix (GO:0030150)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	TOMM70;GRPEL2
regulation of bicellular tight junction assembly (GO:2000810)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	MYO1C;EPHA2
regulation of cell-cell adhesion mediated by cadherin (GO:2000047)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	ADAM19;RGCC
regulation of centriole replication (GO:0046599)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	PLK2;BRCA1
regulation of collagen biosynthetic process (GO:0032965)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	BMP4;RGCC
regulation of histone H3-K4 methylation (GO:0051569)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	AUTS2;BRCA1
regulation of RIG-I signaling pathway (GO:0039535)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	USP15;SEC14L1
regulation of synaptic vesicle exocytosis (GO:2000300)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	RAP1B;SEPTIN5
response to fatty acid (GO:0070542)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	IRS1;SOX9
sphingosine metabolic process (GO:0006670)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	SPTLC2;PLPP3
vesicle transport along actin filament (GO:0030050)	2/19	0.20730032763607079	0.47554850440858937	0	0	2.5206311480821286	3.9664315974187057	MYO1B;MYO1C
